v_command,delta
1.1993164978929156,-0.007315418017618734
1.1993168800051304,-0.006966866489048358
1.199317264528497,-0.006493671795304801
1.1993176462176454,-0.005901381083002943
1.1993180199066917,-0.005197330252985843
1.199318380677444,-0.004390718363320606
1.199318724014058,-0.0034925102200411683
1.1993190459352838,-0.0025151713272490023
1.1993193430974258,-0.0014722503800892015
1.1993196128637076,-0.0003778343488910313
1.1993198533385026,0.0007540915253416377
1.1993200633675938,0.0019103428827361938
1.1993202425079488,0.0030792591236071427
1.1993203909722776,0.004251419155498578
1.1993205095547514,0.005420327112632241
1.199320599544732,0.006583055519251878
1.1993206626352266,0.007740844987638558
1.1993207008322133,0.008899671300752574
1.1993207163700925,0.010070801719512123
1.1993207116374829,0.011271371942333986
1.1993206891165142,0.012525022982842618
1.1993206513377648,0.013862643180173533
1.199320600852087,0.015323264553654061
1.19932054021975,0.0169551645558848
1.1993204720165256,0.018817223315277694
1.199320398855383,0.020980581112105674
1.1993203234211052,0.023530627772787416
1.199320248512972,0.026569328353334244
1.1993201770871242,0.030217835361373964
1.1993201122844805,0.03461923277528987
1.1993200574210303,0.0399410544944973
1.1993200159036468,0.04637682657211921
1.1993199910150465,0.05414510836922567
1.199319985486547,0.06348295239209518
1.1993200007527884,0.07462750811509612
1.1993200357821021,0.08777284519443755
1.199320085473478,0.10297553406132723
1.1993201390091193,0.11995876379708752
1.1993201796773292,0.13774891087487978
1.1993201896321937,0.15421581785779298
1.1993201618454967,0.1662852403409332
1.199320107718216,0.17215753326436933
1.199320044443661,0.17325475676989374
1.1993199817407632,0.1720655101174911
1.199319922638957,0.1700717675555532
1.1993198674220438,0.16785462649310262
1.1993198156632305,0.16559792417288643
1.199319766886697,0.16335569320455692
1.1993197207178026,0.16114535789030782
1.199319676892119,0.15897399640397702
1.1993196352383675,0.15684510525944928
1.1993195956646874,0.1547604509118047
1.19931955815332,0.15272076770632487
1.1993195227636746,0.1507261319124865
1.1993194896436108,0.14877619185832563
1.199319459049622,0.14687031479755275
1.1993194313776807,0.14500768325022861
1.1993194072077216,0.14318736000480098
1.1993193873661836,0.1414083329561938
1.199319373012871,0.13966954649140606
1.1993193657607955,0.1379699236457225
1.1993193678408869,0.1363083817709951
1.1993193823277546,0.1346838435007886
1.1993194134483078,0.1330952441898632
1.1993194670021812,0.13154153694032142
1.1993195509319643,0.1300216971159506
1.1993196760960807,0.1285347292092592
1.199319857340598,0.1270799049609323
1.1993201151225887,0.12566481418141542
1.1993204782754774,0.12450260865723634
1.199320985410406,0.12889122560848149
1.199321350786842,0.19853391593571407
1.199321371509273,0.23649613389524415
1.1993213724182832,0.240664604706491
1.1993213772537756,0.24200578670383668
1.19932138843197,0.2426563924297376
1.199321405196253,0.24303800652338353
1.1993214262896905,0.24328778640182597
1.1993214505377927,0.24346339023235078
1.1993214769719882,0.24359321374833967
1.1993215048305381,0.24369284101091582
1.1993215335274166,0.24377152829050444
1.1993215626166864,0.24383511536505117
1.1993215917607114,0.24388746622938862
1.1993216207041586,0.24393123806221512
1.1993216492535728,0.2439683173019962
1.1993216772616702,0.24400007955267541
1.1993217046153928,0.24402755106712481
1.1993217312268674,0.24405151268450218
1.1993217570265502,0.2440725687905951
1.1993217819579864,0.24409119429518922
1.1993218059737165,0.24410776738390308
1.1993218290319674,0.2441225928248787
1.1993218510938128,0.2441359188597357
1.1993218721205356,0.24414794964692527
1.1993218920709339,0.24415885456492858
1.1993219108983098,0.24416877526143624
1.1993219285468424,0.2441778310601051
1.1993219449469814,0.24418612315403443
1.1993219600094052,0.24419373789165713
1.1993219736169363,0.24420074937584313
1.199321985613608,0.244207221537737
1.1993219957897845,0.24421320980488864
1.1993220038618497,0.2442187624531466
1.1993220094444261,0.2442239217099473
1.1993220120123447,0.24422872466061302
1.1993220108485532,0.24423320399739334
1.1993220049727367,0.24423738864209538
1.1993219930434886,0.24424130426643145
1.1993219732241918,0.24424497372909848
1.1993219429991069,0.24424841744467451
1.1993218989210934,0.24425165369637933
1.1993218362654,0.2442546989023777
1.1993217485542764,0.2442575678434462
1.1993216269036922,0.24426027385835855
1.1993214591246235,0.24426282901217894
1.1993212284848986,0.2442652442417226
1.1993209119999872,0.24426752948169544
1.199320478067122,0.2442696937744204
1.1993198831784242,0.2442717453655681
1.199319067331784,0.24427369178790925
1.1993179475806657,0.24427553993477727
1.199316408886856,0.24427729612465815
1.1993142909940324,0.24427896615809785
1.1993113692961397,0.24428055536792662
1.1993073263850704,0.24428206866363364
1.1993017086294633,0.24428351057057832
1.1992938577131864,0.2442848852645802
1.1992827982198095,0.24428619660227494
1.1992670435636443,0.24428744814742034
1.1992442396627212,0.2442886431930134
1.199210458666151,0.24428978477845878
1.199158655986631,0.2442908756996316
1.199074835179189,0.2442919185060563
1.1989266061938078,0.24429291546841633
1.1986177087988814,0.24429386845852427
1.1976727247585075,0.2442947784744107
0.9264739445444994,0.24429564262409403
-1.1986279415896197,0.2442940820116468
-1.1993917194957535,0.24425884300649975
-1.1996409550863818,0.24415088788551226
