s,n,alpha,v,v_comm,delta
5.033412833602054,0.09999968025776004,-0.06583715785033492,0.5999998250841017,0.5999998252461227,0.1316739968443922
5.0386759890767285,0.0999996794599267,-0.06583715848556336,0.5999998259776643,0.5999998261392204,0.13167399656723883
5.043939144557031,0.09999967865821849,-0.0658371591252645,0.5999998268677931,0.5999998270287283,0.13167399628774673
5.049202300042921,0.09999967785260712,-0.06583715976948018,0.5999998277536481,0.5999998279138107,0.1316739960058889
5.05446545553435,0.09999967704306405,-0.0658371604182528,0.5999998286344127,0.5999998287936549,0.1316739957216361
5.059728611031263,0.09999967622956042,-0.06583716107162527,0.5999998295092933,0.5999998296674718,0.13167399543495995
5.064991766533597,0.09999967541206711,-0.06583716172964105,0.5999998303775206,0.5999998305344961,0.13167399514583122
5.070254922041282,0.0999996745905547,-0.06583716239234412,0.5999998312383497,0.5999998313939875,0.13167399485422138
5.075518077554243,0.09999967376499347,-0.06583716305977903,0.5999998320910607,0.5999998322452308,0.131673994560101
5.080781233072396,0.0999996729353534,-0.06583716373199086,0.5999998329349596,0.5999998330875366,0.13167399426344048
5.0860443885956546,0.09999967210160421,-0.06583716440902525,0.5999998337693792,0.5999998339202423,0.13167399396420995
5.091307544123922,0.09999967126371526,-0.0658371650909284,0.599999834593679,0.5999998347427125,0.13167399366237884
5.0965706996571,0.0999996704166816,-0.0658371658174532,0.5999998400440593,0.599999841029488,0.13167399136830063
5.101833855235742,0.09999966956575489,-0.06583716654488381,0.5999998450157827,0.5999998459146704,0.13167399126412627
5.107097010855638,0.09999966871615734,-0.06583716723149126,0.5999998447485883,0.5999998447002794,0.1316739932506597
5.112360166470837,0.09999966786222063,-0.06583716792415532,0.599999844547836,0.59999984451154,0.13167399288820777
5.11762332208191,0.09999966700391873,-0.06583716862283598,0.5999998444080697,0.5999998443828,0.13167399252745968
5.122886477689378,0.09999966614122477,-0.06583716932750147,0.5999998443241525,0.5999998443089803,0.1316739921679998
5.128149633293721,0.0999996652741111,-0.06583717003812765,0.599999844291264,0.5999998442853177,0.13167399180944506
5.133412788895374,0.09999966440254929,-0.06583717075469743,0.5999998443048798,0.5999998443073417,0.13167399145144032
5.138675944494731,0.09999966352651017,-0.0658371714772002,0.5999998443607539,0.599999844370856,0.1316739910936575
5.143939100092153,0.09999966264596388,-0.06583717220563139,0.5999998444549003,0.599999844471922,0.13167399073579372
5.14920225568796,0.09999966176087988,-0.06583717293999199,0.5999998445835782,0.5999998446068432,0.13167399037756744
5.1544654112824455,0.09999966087122694,-0.06583717368028813,0.5999998447432773,0.5999998447721508,0.1316739900187187
5.159728566875867,0.09999965997697324,-0.06583717442653075,0.5999998449307041,0.5999998449645909,0.13167398965900529
5.1649917224684545,0.09999965907808633,-0.0658371751787352,0.5999998451427702,0.5999998451811117,0.1316739892982031
5.170254878060413,0.09999965817453314,-0.06583717593692098,0.59999984537658,0.5999998454188529,0.13167398893610222
5.175518033651919,0.09999965726628005,-0.06583717670111142,0.5999998456294209,0.5999998456751345,0.1316739885725092
5.1807811892431275,0.09999965635329283,-0.06583717747133341,0.5999998458987525,0.5999998459474477,0.13167398820724097
5.186044344834169,0.09999965543553672,-0.06583717824761724,0.5999998461821981,0.5999998462334452,0.13167398784012793
5.191307500425155,0.0999996545129764,-0.06583717902999627,0.5999998464775353,0.5999998465309323,0.1316739874710114
5.196570656016176,0.09999965358557601,-0.06583717981850681,0.5999998467826884,0.59999984683786,0.13167398709974149
5.201833811607305,0.09999965265329916,-0.06583718061318795,0.59999984709572,0.599999847152316,0.13167398672617836
5.207096967198597,0.09999965171610893,-0.06583718141408133,0.5999998474148245,0.5999998474725186,0.1316739863501899
5.212360122790092,0.09999965077396789,-0.06583718222123104,0.5999998477383207,0.5999998477968088,0.13167398597165064
5.217623278381815,0.09999964982683808,-0.06583718303468349,0.5999998480646456,0.5999998481236452,0.1316739855904427
5.222886433973777,0.09999964887468103,-0.06583718385448725,0.5999998483923477,0.5999998484515962,0.13167398520645404
5.228149589565976,0.09999964791745779,-0.06583718468069298,0.5999998487200812,0.5999998487793353,0.13167398481957873
5.2334127451583985,0.09999964695512885,-0.06583718551335331,0.5999998490466004,0.5999998491056351,0.13167398442971437
5.238675900751019,0.09999964598765423,-0.06583718635252275,0.5999998493707543,0.5999998494293614,0.13167398403676442
5.2439390563438035,0.09999964501499345,-0.0658371871982576,0.599999849691481,0.5999998497494684,0.13167398364063612
5.249202211936707,0.09999964403710551,-0.06583718805061589,0.5999998500078028,0.5999998500649937,0.13167398324123966
5.254465367529676,0.0999996430539489,-0.06583718890965733,0.5999998503188211,0.5999998503750532,0.13167398283848908
5.25972852312265,0.09999964206548162,-0.06583718977544319,0.5999998506237121,0.5999998506788364,0.13167398243230213
5.26499167871556,0.09999964107166115,-0.06583719064803632,0.5999998509217219,0.5999998509756022,0.13167398202259742
5.270254834308332,0.09999964006911831,-0.06583719155405258,0.5999998533990547,0.5999998538469565,0.13167398027883834
5.275517989920058,0.09999963906135717,-0.06583719246417408,0.5999998556145587,0.5999998560151218,0.1316739800035525
5.280781145548426,0.09999963804831531,-0.06583719337872804,0.599999857588965,0.5999998579459377,0.13167397971150743
5.286044301191307,0.09999963702993139,-0.06583719429801985,0.5999998593421215,0.5999998596590922,0.1316739794037926
5.291307456846746,0.099999636006145,-0.06583719522233533,0.5999998608929049,0.5999998611732865,0.13167397908138545
5.296570612512952,0.09999963497688077,-0.06583719615206801,0.5999998622638186,0.5999998625116798,0.1316739787388847
5.301833768188333,0.09999963394206633,-0.06583719708757194,0.5999998634759462,0.599999863695099,0.13167397837826203
5.307096923871479,0.09999963290164547,-0.06583719802905762,0.5999998645431958,0.5999998647361545,0.1316739780067066
5.312360079561106,0.09999963185556233,-0.06583719897672453,0.5999998654785322,0.5999998656476411,0.13167397762476604
5.31762323525604,0.09999963080376129,-0.06583719993076226,0.5999998662939726,0.5999998664414042,0.13167397723293298
5.322886390955213,0.09999962974618684,-0.0658372008913514,0.5999998670005969,0.5999998671283546,0.1316739768316541
