velocity,init_velocity,target_velocity
0.5783291459083557,0.1,1.2
0.6087675094604492,0.1,1.2
0.5665688514709473,0.1,1.2
0.6087675094604492,0.1,1.2
0.5907812118530273,0.1,1.2
0.5884752869606018,0.1,1.2
0.613840639591217,0.1,1.2
0.5859388113021851,0.1,1.2
0.613840639591217,0.1,1.2
0.5907812118530273,0.1,1.2
0.5884752869606018,0.1,1.2
0.6239867210388184,0.1,1.2
0.613840639591217,0.1,1.2
0.5907812118530273,0.1,1.2
0.5935483574867249,0.1,1.2
0.613840639591217,0.1,1.2
0.5907812118530273,0.1,1.2
0.5907812118530273,0.1,1.2
0.6189136505126953,0.1,1.2
0.5935483574867249,0.1,1.2
0.6189136505126953,0.1,1.2
0.5762537717819214,0.1,1.2
0.6087675094604492,0.1,1.2
0.5859388113021851,0.1,1.2
0.6239867210388184,0.1,1.2
0.5834022164344788,0.1,1.2
0.6189136505126953,0.1,1.2
0.6087675094604492,0.1,1.2
0.5907812118530273,0.1,1.2
0.6189136505126953,0.1,1.2
0.5935483574867249,0.1,1.2
0.613840639591217,0.1,1.2
0.5859388113021851,0.1,1.2
0.6087675094604492,0.1,1.2
0.5907812118530273,0.1,1.2
0.5884752869606018,0.1,1.2
0.6189136505126953,0.1,1.2
0.5762537717819214,0.1,1.2
0.613840639591217,0.1,1.2
0.5907812118530273,0.1,1.2
0.6189136505126953,0.1,1.2
0.5884752869606018,0.1,1.2
0.6189136505126953,0.1,1.2
0.5859388113021851,0.1,1.2
0.5907812118530273,0.1,1.2
0.6189136505126953,0.1,1.2
0.5884752869606018,0.1,1.2
0.6239867210388184,0.1,1.2
0.5762537717819214,0.1,1.2
0.613840639591217,0.1,1.2
0.5859388113021851,0.1,1.2
0.6189136505126953,0.1,1.2
0.6189136505126953,0.1,1.2
0.5907812118530273,0.1,1.2
0.6087675094604492,0.1,1.2
0.5859388113021851,0.1,1.2
0.613840639591217,0.1,1.2
0.5884752869606018,0.1,1.2
0.6189136505126953,0.1,1.2
0.6087675094604492,0.1,1.2
0.6189136505126953,0.1,1.2
0.6189136505126953,0.1,1.2
0.5907812118530273,0.1,1.2
0.6087675094604492,0.1,1.2
0.6087675094604492,0.1,1.2
0.5884752869606018,0.1,1.2
0.613840639591217,0.1,1.2
0.5859388113021851,0.1,1.2
0.6036944389343262,0.1,1.2
0.5859388113021851,0.1,1.2
0.5935483574867249,0.1,1.2
0.6239867210388184,0.1,1.2
0.5859388113021851,0.1,1.2
0.5810962319374084,0.1,1.2
0.6239867210388184,0.1,1.2
0.5884752869606018,0.1,1.2
0.6189136505126953,0.1,1.2
0.5907812118530273,0.1,1.2
0.5810962319374084,0.1,1.2
0.6189136505126953,0.1,1.2
0.5884752869606018,0.1,1.2
0.6239867210388184,0.1,1.2
0.5859388113021851,0.1,1.2
0.6189136505126953,0.1,1.2
0.6189136505126953,0.1,1.2
0.5884752869606018,0.1,1.2
0.6239867210388184,0.1,1.2
0.5907812118530273,0.1,1.2
0.6087675094604492,0.1,1.2
0.5859388113021851,0.1,1.2
0.613840639591217,0.1,1.2
0.6189136505126953,0.1,1.2
0.5810962319374084,0.1,1.2
0.613840639591217,0.1,1.2
0.5810962319374084,0.1,1.2
0.6189136505126953,0.1,1.2
0.5884752869606018,0.1,1.2
0.6189136505126953,0.1,1.2
0.5907812118530273,0.1,1.2
0.613840639591217,0.1,1.2
0.5810962319374084,0.1,1.2
0.613840639591217,0.1,1.2
0.5935483574867249,0.1,1.2
0.5859388113021851,0.1,1.2
0.6036944389343262,0.1,1.2
0.6189136505126953,0.1,1.2
0.5884752869606018,0.1,1.2
0.5907812118530273,0.1,1.2
0.6189136505126953,0.1,1.2
0.5859388113021851,0.1,1.2
0.6239867210388184,0.1,1.2
0.5935483574867249,0.1,1.2
0.6239867210388184,0.1,1.2
0.5956236720085144,0.1,1.2
0.6036944389343262,0.1,1.2
0.5810962319374084,0.1,1.2
0.6189136505126953,0.1,1.2
0.5884752869606018,0.1,1.2
0.5907812118530273,0.1,1.2
0.6239867210388184,0.1,1.2
